id,n,cubic.a,cubic.b1,cubic.b2,cubic.b3,cubic.Rsq,cubic.aic,cubic.bic,cubic.aicc
788,9,0.00029834351227639265,-0.039834541715568196,1.4211789501911132,-2.7870967414162826,0.8713883301337151,21.878183709576202,22.66708201892108,31.878183709576202
789,6,-0.001747718814814809,0.06686910920634875,0.2803158878306969,1.9516906666666078,0.9970509145405355,15.430488619061716,14.597526495973936,55.43048861906172
790,6,-0.003877615814814808,0.1612973999206342,-0.9897394050264385,7.826084666666563,0.9991739131829369,5.94892342683165,5.11596130374387,45.94892342683165
791,6,-0.0034567902592592425,0.14707154753968124,-1.0415765629629372,8.88888866666654,0.9773890198374391,23.592438838254985,22.759476715167203,63.592438838254985
792,6,-0.0019624261481481376,0.05975615492063418,0.19049142830689267,4.830918666666585,0.9584021229295691,23.027681803667033,22.194719680579254,63.027681803667036
793,7,-0.000464065903498655,0.0029911155346844832,0.46155615413714496,2.348751624196741,0.9662904250006467,21.68043991166884,21.464080507890095,41.68043991166884
794,7,-0.0006425078916570553,0.002914883615093081,0.7269308238707644,3.8120710983440507,0.9942631265509739,15.550714847802773,15.334355444024025,35.55071484780277
795,7,-0.0009933544342945026,0.019602991300214204,0.6297715050664577,2.475536806071847,0.9940837607001619,17.20184801108624,16.985488607307495,37.20184801108624
796,10,-0.0007671314862790542,0.03147978162643628,0.7411497276024696,-0.634977226886748,0.994301738003703,29.14299497016826,30.353335342144444,37.14299497016826
797,12,-0.0016869090439845247,0.09893353525439788,-0.61804340657889,6.450634689337826,0.9939712060796757,37.49489368389422,39.43452028304622,43.209179398179934
798,9,-0.0008939736475648593,0.02498999875371694,0.8586687248119178,-1.7557343294408014,0.9968165467992387,14.981466080936375,15.770364390281252,24.981466080936375
804,11,-0.001058896738035616,0.044151193602693116,-0.09449617217042157,8.642615925408027,0.9650621665517783,26.152457589937395,27.744038681130878,32.81912425660406
805,11,-0.00014410415407638976,-0.02788907161357105,1.470235807239054,2.4827251561771453,0.9851394522950497,21.495363207511566,23.08694429870505,28.162029874178234
806,11,-9.477700077701442e-05,-0.02744706280756218,1.3244880718725667,4.222043783216781,0.9753468586232554,26.18090876429688,27.772489855490363,32.847575430963545
