id,n,sch.B0,sch.E,sch.Th,sch.Eh,sch.chisqr,sch.Rsq,sch.aic,sch.bic,sch.aicc,sch.Rsq_log,sch.aic_log,sch.bic_log,sch.aicc_log
335,8,38.5038022741715,0.7190402634168366,288.8969071468621,1.0269448422088538,0.006996392772495244,0.9729399722946485,31.768878710460996,32.08664487718034,45.10221204379433,0.9774838742754963,-23.3136342831554,-23.631400449874743,-10.298067116541409
336,8,22.972717030021496,0.5146527998703472,305.59665694978725,2.35690340905079,0.005519607506405712,0.9956562100776216,35.48139078719428,35.799156953913624,48.814724120527615,0.9973707245298116,-25.210337836509744,-25.52810400322909,-12.194770669895755
337,9,28.549799597800337,0.5960852266901928,295.9934325790001,0.9158588162560599,0.0018738390492215118,0.9978728867438371,21.2576378992986,22.046536208643477,31.2576378992986,0.9982431245599788,-39.96312315467664,-40.75202146402152,-30.752021464021517
338,8,0.5320131293189586,1.3572583807213687,300.23521855597534,3.2273417758859773,3.8667612775371776,0.6929739173240201,40.112213406938004,40.42997957365735,53.44554674027134,0.7843539113908363,27.20458858434298,26.886822417623637,40.22015575095697
339,8,0.38457209707059503,1.3134813055878316,304.3264730193,4.938232106687097,4.581986558956344,0.7038050136085721,40.61298460640133,40.93075077312067,53.94631793973466,0.747023425036876,28.56231156921376,28.244545402494417,41.57787873582775
340,11,0.2556037856992028,0.6338037562650745,307.149470478374,1.4319209883672137,0.19356207140837495,0.9574562830335008,-20.256201057518076,-18.664619966324594,-13.589534390851409,0.9591791416830093,-1.6323465693633281,-3.223927660556811,3.442739006109856
341,19,0.1455852830067839,0.7476577636302427,308.5624154523846,2.1025292730388947,0.5585936487089718,0.912166191988852,-32.54520595435433,-28.76745003768857,-29.688063097211472,0.8956002855200905,0.6887526587955701,-3.089003257870191,-0.23186040072733372
342,9,44.41696077881274,0.3846742925837782,308.68471887155016,26.166826563908106,0.03893778802588879,0.9548111212397211,68.57067920350298,69.35957751284786,78.57067920350298,0.9553930372445868,-12.657340056951172,-13.44623836629605,-3.4462383662960505
344,9,70.36820974958077,1.3059666275376633,287.6228021436877,1.3713107273415543,0.18630693350281724,0.5856299309131763,85.38199235255053,86.1708906618954,95.38199235255053,0.5997655095100487,1.4315326442258094,0.6426343348809311,10.642634334880931
347,8,34.05856572855525,0.9661412257347427,297.6141731362052,2.4029624727564887,0.6572534799850442,0.8625723894389947,74.88554274949249,75.20330891621182,88.21887608282582,0.9325464250908849,13.027766199595215,12.710000032875872,26.043333366209204
348,7,22.469758605769304,0.5305891953680373,312.3218015363705,2.5281550026788433,6.6208322332250065,0.9354451520471905,60.62069761544235,60.40433821166361,80.62069761544235,0.5866363538698935,29.25895655695233,29.475315960731077,49.47531596073108
349,6,18.910239688018727,0.5565378802803006,312.44230462958143,3.710541322078417,1.8539302467529164,0.932646276337054,53.897375520475144,53.06441339738736,93.89737552047515,0.8859657832658097,19.14759051995164,19.980552643039417,59.98055264303942
350,6,5.101144162744715,0.8880628607886548,313.00888836212175,50.0,0.25225860515397436,0.9692937164073518,47.89015159947369,47.05718947638591,87.89015159947368,0.9362668053361859,7.179940419579648,8.012902542667428,48.012902542667426
363,8,165.22430353101828,1.6959078458306134,294.3997657420518,2.6493087120061096,18.575699323811275,0.7451819953110382,118.52202839694343,118.83979456366276,131.85536173027677,0.2871824094465223,39.76008427297569,39.442318106256344,52.77565143958968
364,7,304.65820659719344,0.5051471708428935,305.94824710421733,5.094039088788618,1.6842981835283775,0.9343750237866657,91.37986233627566,91.16350293249691,111.37986233627566,0.9088553028703973,19.67685179894171,19.893211202720455,39.89321120272045
365,7,0.40419447,16.484526130594944,293.15,164.84526130594944,,,,,,,,,
366,7,0.5433337988504183,0.013529158416822411,307.6706961359574,3.5708098188847144,0.031550827363947646,0.8854938847996778,-16.362653851217363,-16.57901325499611,3.637346148782637,0.9401577635636803,-8.165679247393406,-7.94931984361466,12.05068015638534
373,8,1.3343050017573197,0.4881939149165544,328.000149357532,6.091002491735903,0.11608290117887618,0.9572916968630283,31.396531036529503,31.714297203248847,44.72986436986284,0.985093215749701,-0.8423550577829619,-1.160121224502305,12.173212108831029
374,7,15.051851999999998,22.21112020890207,323.506335,222.1112020890207,,,,,,,,,
375,7,7.3412904999999995,27.403054446398688,321.25994,274.03054446398687,,,,,,,,,
376,7,13.6135235,32.86805412365395,318.88161299999996,328.6805412365395,,,,,,,,,
385,6,65.33885196355035,0.4026190574223393,305.925598107874,0.9137150855792149,0.004202407823865124,0.9915385799869096,35.69386912913126,34.860907006043476,75.69386912913126,0.9917078932257333,-17.388842299390582,-16.5558801763028,23.4441198236972
386,6,45.4400035403867,0.0505776623952157,312.2786816818691,1.9621408308656452,0.0017910570339652288,0.9902427838620825,24.113379112652048,23.280416989564266,64.11337911265204,0.9940417801436588,-22.505952409903387,-21.672990286815605,18.327009713184395
388,6,43.993810425321655,0.15430754334703983,313.7649734797408,17.54731322653001,0.004787600759241971,0.9817848856633211,30.646957182819442,29.81399505973166,70.64695718281945,0.9778168549341324,-16.606611810279936,-15.773649687192155,24.226350312807845
389,6,34.24366280207943,1.00001685984629e-06,310.7124431197171,3.388467030201242,0.008131252600633613,0.9814258919823319,29.901086761257062,29.06812463816928,69.90108676125706,0.9944567654283923,-13.428498315229346,-12.595536192141566,27.404463807858434
391,6,38.762195349772334,0.23558455143735088,314.2293345930789,2.8820513638805205,0.003298975388910705,0.9938439791053919,27.98094421660665,27.14798209351887,67.98094421660664,0.9924880570581742,-18.841116621580184,-18.008154498492402,21.991845501507598
