id,n,cubic.a,cubic.b1,cubic.b2,cubic.b3,cubic.Rsq,cubic.aic,cubic.bic,cubic.aicc
434,13,-3.81010956103041e-05,0.0012061646478988166,0.02436590753904914,0.13127089418816007,0.8828415530155741,-15.64467232893423,-13.384874899088084,-10.64467232893423
435,13,-6.5480308514974904e-06,1.5106965263047373e-05,0.021954444274636255,0.21618882291536348,0.8689841949860064,-28.70287234932178,-26.443074919475634,-23.70287234932178
436,10,-0.00013122351293374726,0.006817921436043792,-0.060554253537415656,0.40202705995165816,0.9386009699070612,-12.737753726867862,-11.527413354891678,-4.737753726867862
437,10,-0.00013813212893283371,0.007234483158584645,-0.056335964272652916,0.34605830378943514,0.9677704969520153,-13.28696213772115,-12.076621765744967,-5.286962137721151
438,10,-0.00012396479618743744,0.005709080457703654,-0.0180556321016178,0.35010245153710445,0.9887554548113472,-23.824222234599723,-22.61388186262354,-15.824222234599723
439,10,-8.244123441344066e-05,0.00402540686512281,-0.027985964691360325,0.18364302330429547,0.9288586605899735,-19.69660144669532,-18.486261074719135,-11.696601446695318
440,10,-0.00012810285593277054,0.006031008379197646,-0.04086034265854941,0.32094409903183835,0.9840507794069312,-28.56932878915029,-27.358988417174107,-20.56932878915029
447,6,0.008611743545668281,1.8759374393700028,-120.84564536857978,2031.6692633138691,0.8254740441525659,82.73795665325353,81.90499453016575,122.73795665325353
448,6,-0.10719519311126488,8.315158089023836,-193.80789314328928,1608.0641120714172,0.7843736266634422,71.95797270021049,71.12501057712272,111.95797270021049
449,6,-0.0026998403123521145,0.8657941587728397,-28.668960489182822,324.9608277182356,0.9849312075502269,60.49027677313129,59.65731465004351,100.49027677313128
450,6,0.0027473184821287053,-0.013125449812975165,-2.0435494069067954,182.8933945604335,0.36007038777988587,75.46928205419997,74.63631993111218,115.46928205419997
455,6,0.08079170073434477,-5.998593514274546,133.78762701480971,-709.5888829802068,0.975770911974013,56.97418024866066,56.14121812557288,96.97418024866066
456,6,0.0034065417183670363,0.7981564347455635,-47.237366732713134,777.6488552163694,0.9736757014937022,61.01170786995937,60.17874574687159,101.01170786995937
457,6,-0.00042183892395430413,-0.2080333757543178,23.771806654695595,-105.96422692688259,0.6921315164696321,79.42721775330085,78.59425563021307,119.42721775330085
458,6,-0.0635810751232974,5.537819021922057,-135.5465531596219,1076.0881295276201,0.8953428667094567,73.91578449482003,73.08282237173225,113.91578449482003
462,12,-0.0004324102860332004,0.039244651204265145,-0.75584305849977,3.860264336856239,0.983734953028681,25.96438405298845,27.90401065214045,31.678669767274165
463,12,-0.0005196778653322807,0.04878054420243531,-1.07847146327373,7.676437775283546,0.9854499034486418,25.748674217478296,27.688300816630296,31.46295993176401
464,13,-0.0005745190432620269,0.04794316281887008,-0.6986169785470037,4.233705029331149,0.9802412828346189,42.40253885629133,44.662336286137474,47.40253885629133
465,11,-0.0008358062301562968,0.0741872018492452,-1.4542614040556892,10.516651427945598,0.9824308949925687,37.658840219912065,39.25042131110555,44.32550688657873
466,13,-0.0005702560076559915,0.05303628648053709,-0.986383061360829,5.448365076081121,0.9872120452235034,39.4145504434194,41.67434787326555,44.4145504434194
467,11,-0.0006128115026520043,0.05863928116869203,-1.223452000861915,8.493930632717955,0.9919284779452398,28.37019859296487,29.96177968415835,35.03686525963153
468,13,-0.0005828392299824689,0.05185967038357957,-0.6185656807498593,4.6740157057523275,0.9681783739355777,64.52733877730542,66.78713620715156,69.52733877730542
469,11,-0.0008135375559626789,0.07543650550541851,-1.344311606111323,11.12914606436917,0.9779537955255073,50.06312268994408,51.65470378113756,56.729789356610745
470,12,-0.0035384757270254886,0.27587385253682817,-3.782374545279026,33.09095839206569,0.904398690807516,96.51489109223657,98.45451769138857,102.22917680652228
471,12,-0.009148881161094326,0.6120555156640645,-6.505674675255107,48.665282215258244,0.9796105150047401,93.30643773698756,95.24606433613957,99.02072345127327
472,10,-0.0028946190854443428,0.28626212736023965,-5.366813062071807,52.1210359741806,0.9595145461125962,79.69260097815757,80.90294135013376,87.69260097815757
473,10,-0.004791123701488464,0.33772700590651134,-3.8831877471910423,40.26528259707971,0.9633171819648053,75.23179205674546,76.44213242872165,83.23179205674546
474,9,-0.005314881165683811,0.36558964877719585,-2.95739502509966,22.3243661567877,0.9572377380294952,74.28362184591825,75.07252015526312,84.28362184591825
475,8,-0.00906329038377282,0.7646527574641299,-15.844923429090276,124.10856309916704,0.9612774418720503,65.26959747585502,65.58736364257436,78.60293080918835
476,8,-0.016829987067100642,1.043331788128043,-16.33607997342839,96.27347739751343,0.9299461895061213,64.04887858227119,64.36664474899052,77.38221191560451
477,8,-0.010763202569353385,0.5095301405013489,-3.1187857551049083,22.182483104321626,0.837278031613016,73.46939800225263,73.78716416897197,86.80273133558596
478,8,-0.007570619256516025,0.5512988934248703,-9.359346563830929,74.16058116079277,0.9195761352137324,64.14740186656728,64.46516803328662,77.48073519990061
